4.66667e-01,9.81212e-02,-2.24022e-02,5.60628e-01,-5.45442e-01,-1.23032e-01,-5.29788e-02,1.89308e-01,6.49354e-02,2.86286e-01,-3.53543e-01,-1.33556e-01,-1.18662e-01
5.00000e-01,1.04189e-01,-2.02866e-02,5.69468e-01,-5.56435e-01,-1.27288e-01,-5.68391e-02,1.73929e-01,6.23684e-02,2.36385e-01,-2.98417e-01,-1.20448e-01,-1.12854e-01
5.33333e-01,1.09763e-01,-1.82562e-02,5.76726e-01,-5.65676e-01,-1.31125e-01,-6.05103e-02,1.59839e-01,5.96207e-02,1.94361e-01,-2.51318e-01,-1.08881e-01,-1.07309e-01
5.66667e-01,1.14895e-01,-1.63168e-02,5.82707e-01,-5.73478e-01,-1.34603e-01,-6.40039e-02,1.47058e-01,5.68409e-02,1.58803e-01,-2.10955e-01,-9.86703e-02,-1.02083e-01
6.00000e-01,1.19616e-01,-1.44589e-02,5.87486e-01,-5.79921e-01,-1.37744e-01,-6.73319e-02,1.35878e-01,5.42773e-02,1.29191e-01,-1.76780e-01,-8.98406e-02,-9.73632e-02
6.33333e-01,1.23973e-01,-1.26874e-02,5.91312e-01,-5.85269e-01,-1.40601e-01,-7.05064e-02,1.26008e-01,5.18748e-02,1.04353e-01,-1.47860e-01,-8.22136e-02,-9.31213e-02
6.66667e-01,1.27992e-01,-1.10066e-02,5.94354e-01,-5.89716e-01,-1.43215e-01,-7.35398e-02,1.16374e-01,4.90824e-02,8.35350e-02,-1.23955e-01,-7.55741e-02,-8.90784e-02
7.00000e-01,1.31717e-01,-9.41294e-03,5.96777e-01,-5.93427e-01,-1.45617e-01,-7.64376e-02,1.07681e-01,4.63561e-02,6.62270e-02,-1.03582e-01,-6.96003e-02,-8.51246e-02
7.33333e-01,1.35187e-01,-7.90121e-03,5.98704e-01,-5.96517e-01,-1.47829e-01,-7.92028e-02,1.00635e-01,4.41201e-02,5.22139e-02,-8.53644e-02,-6.39335e-02,-8.10599e-02
7.66667e-01,1.38420e-01,-6.46884e-03,6.00210e-01,-5.99080e-01,-1.49876e-01,-8.18476e-02,9.42603e-02,4.19979e-02,4.04783e-02,-6.98472e-02,-5.89616e-02,-7.73553e-02
8.00000e-01,1.41442e-01,-5.11131e-03,6.01366e-01,-6.01200e-01,-1.51778e-01,-8.43810e-02,8.81740e-02,3.98692e-02,3.03261e-02,-5.70500e-02,-5.47851e-02,-7.41905e-02
8.33333e-01,1.44272e-01,-3.82276e-03,6.02215e-01,-6.02935e-01,-1.53547e-01,-8.68113e-02,8.21162e-02,3.76341e-02,2.12627e-02,-4.70211e-02,-5.14035e-02,-7.15973e-02
8.66667e-01,1.46930e-01,-2.59837e-03,6.02802e-01,-6.04338e-01,-1.55197e-01,-8.91429e-02,7.68512e-02,3.56209e-02,1.37600e-02,-3.83941e-02,-4.81718e-02,-6.89108e-02
9.00000e-01,1.49424e-01,-1.43646e-03,6.03176e-01,-6.05458e-01,-1.56741e-01,-9.13830e-02,7.23338e-02,3.38608e-02,8.04027e-03,-3.04197e-02,-4.50185e-02,-6.60539e-02
9.33333e-01,1.51769e-01,-3.34754e-04,6.03373e-01,-6.06337e-01,-1.58192e-01,-9.35372e-02,6.84032e-02,3.22507e-02,3.81537e-03,-2.30814e-02,-4.20157e-02,-6.31760e-02
9.66667e-01,1.53982e-01,7.09735e-04,6.03426e-01,-6.07015e-01,-1.59555e-01,-9.56093e-02,6.45500e-02,3.04578e-02,-5.09326e-05,-1.75940e-02,-3.95762e-02,-6.08731e-02
1.00000e+00,1.56072e-01,1.70248e-03,6.03362e-01,-6.07524e-01,-1.60841e-01,-9.76028e-02,6.10353e-02,2.89983e-02,-3.30943e-03,-1.31555e-02,-3.75681e-02,-5.87475e-02
1.03333e+00,1.58050e-01,2.64580e-03,6.03207e-01,-6.07894e-01,-1.62057e-01,-9.95199e-02,5.77687e-02,2.76468e-02,-5.90183e-03,-9.48336e-03,-3.56336e-02,-5.65408e-02
1.06667e+00,1.59926e-01,3.54244e-03,6.02976e-01,-6.08147e-01,-1.63206e-01,-1.01365e-01,5.47831e-02,2.62409e-02,-7.79139e-03,-6.18747e-03,-3.35369e-02,-5.41828e-02
1.10000e+00,1.61712e-01,4.39769e-03,6.02683e-01,-6.08297e-01,-1.64301e-01,-1.03149e-01,5.23936e-02,2.50581e-02,-9.64553e-03,-3.17218e-03,-3.20401e-02,-5.27232e-02
1.13333e+00,1.63411e-01,5.21253e-03,6.02340e-01,-6.08365e-01,-1.65341e-01,-1.04869e-01,4.99452e-02,2.39001e-02,-1.09721e-02,-8.76046e-04,-3.05318e-02,-5.09440e-02
1.16667e+00,1.65031e-01,5.98894e-03,6.01961e-01,-6.08366e-01,-1.66330e-01,-1.06527e-01,4.74300e-02,2.27510e-02,-1.18224e-02,8.14820e-04,-2.90106e-02,-4.88769e-02
1.20000e+00,1.66573e-01,6.72825e-03,6.01556e-01,-6.08311e-01,-1.67273e-01,-1.08125e-01,4.50854e-02,2.16251e-02,-1.23640e-02,2.26803e-03,-2.75914e-02,-4.69145e-02
1.23333e+00,1.68045e-01,7.43273e-03,6.01131e-01,-6.08208e-01,-1.68175e-01,-1.09667e-01,4.30684e-02,2.05899e-02,-1.28361e-02,3.61866e-03,-2.63794e-02,-4.53166e-02
1.26667e+00,1.69452e-01,8.10494e-03,6.00690e-01,-6.08066e-01,-1.69036e-01,-1.11157e-01,4.12228e-02,1.96476e-02,-1.32016e-02,4.72975e-03,-2.52699e-02,-4.38423e-02
1.30000e+00,1.70799e-01,8.74717e-03,6.00240e-01,-6.07891e-01,-1.69862e-01,-1.12598e-01,3.95480e-02,1.88231e-02,-1.35424e-02,5.62139e-03,-2.42567e-02,-4.24999e-02
1.33333e+00,1.72090e-01,9.36104e-03,5.99783e-01,-6.07689e-01,-1.70651e-01,-1.13987e-01,3.79573e-02,1.80201e-02,-1.37071e-02,6.31673e-03,-2.32302e-02,-4.10423e-02
1.36667e+00,1.73328e-01,9.94849e-03,5.99323e-01,-6.07468e-01,-1.71407e-01,-1.15326e-01,3.63900e-02,1.71940e-02,-1.36376e-02,6.82473e-03,-2.21188e-02,-3.93145e-02
1.40000e+00,1.74515e-01,1.05100e-02,5.98866e-01,-6.07229e-01,-1.72136e-01,-1.16626e-01,3.48724e-02,1.64384e-02,-1.35249e-02,7.30164e-03,-2.13534e-02,-3.81384e-02
1.43333e+00,1.75651e-01,1.10466e-02,5.98415e-01,-6.06975e-01,-1.72844e-01,-1.17894e-01,3.33924e-02,1.57881e-02,-1.34526e-02,7.84509e-03,-2.11645e-02,-3.79432e-02
1.46667e+00,1.76744e-01,1.15590e-02,5.97967e-01,-6.06714e-01,-1.73522e-01,-1.19117e-01,3.21203e-02,1.50013e-02,-1.33843e-02,7.81769e-03,-1.97169e-02,-3.57936e-02
1.50000e+00,1.77773e-01,1.20520e-02,5.97529e-01,-6.06454e-01,-1.74168e-01,-1.20276e-01,3.05992e-02,1.47544e-02,-1.30903e-02,7.79355e-03,-1.93236e-02,-3.45463e-02
1.53333e+00,1.78734e-01,1.25040e-02,5.97107e-01,-6.06187e-01,-1.74767e-01,-1.21365e-01,2.94825e-02,1.41667e-02,-1.28314e-02,7.90403e-03,-1.86310e-02,-3.33991e-02
1.56667e+00,1.79667e-01,1.29302e-02,5.96693e-01,-6.05914e-01,-1.75338e-01,-1.22423e-01,2.85959e-02,1.33445e-02,-1.25933e-02,8.06709e-03,-1.77374e-02,-3.24009e-02
1.60000e+00,1.80576e-01,1.33451e-02,5.96286e-01,-6.05642e-01,-1.75895e-01,-1.23457e-01,2.76728e-02,1.26360e-02,-1.23361e-02,8.16422e-03,-1.69462e-02,-3.14149e-02
1.63333e+00,1.81433e-01,1.37362e-02,5.95894e-01,-6.05373e-01,-1.76423e-01,-1.24442e-01,2.66719e-02,1.21706e-02,-1.20382e-02,8.12035e-03,-1.63741e-02,-3.04548e-02
1.66667e+00,1.82286e-01,1.41248e-02,5.95503e-01,-6.05104e-01,-1.76948e-01,-1.25421e-01,2.56776e-02,1.17067e-02,-1.17397e-02,8.07290e-03,-1.58051e-02,-2.94945e-02
1.70000e+00,1.83056e-01,1.44722e-02,5.95142e-01,-6.04846e-01,-1.77424e-01,-1.26311e-01,2.47981e-02,1.12690e-02,-1.14332e-02,7.96398e-03,-1.52895e-02,-2.85327e-02
1.73333e+00,1.83826e-01,1.48197e-02,5.94781e-01,-6.04587e-01,-1.77901e-01,-1.27200e-01,2.39187e-02,1.08312e-02,-1.11267e-02,7.85506e-03,-1.47739e-02,-2.75708e-02
1.76667e+00,1.84591e-01,1.51645e-02,5.94421e-01,-6.04330e-01,-1.78374e-01,-1.28083e-01,2.30450e-02,1.03965e-02,-1.08204e-02,7.74430e-03,-1.42594e-02,-2.66169e-02
1.80000e+00,1.85282e-01,1.54728e-02,5.94090e-01,-6.04085e-01,-1.78801e-01,-1.28888e-01,2.22509e-02,1.00044e-02,-1.05174e-02,7.60812e-03,-1.37610e-02,-2.57719e-02
1.83333e+00,1.85972e-01,1.57812e-02,5.93759e-01,-6.03840e-01,-1.79227e-01,-1.29693e-01,2.14569e-02,9.61217e-03,-1.02145e-02,7.47195e-03,-1.32625e-02,-2.49269e-02
1.86667e+00,1.86660e-01,1.60888e-02,5.93429e-01,-6.03596e-01,-1.79653e-01,-1.30495e-01,2.06583e-02,9.23623e-03,-9.91079e-03,7.33751e-03,-1.27803e-02,-2.40909e-02
1.90000e+00,1.87308e-01,1.63876e-02,5.93114e-01,-6.03357e-01,-1.80065e-01,-1.31263e-01,1.98075e-02,9.04519e-03,-9.59863e-03,7.22285e-03,-1.24841e-02,-2.33573e-02
1.93333e+00,1.87937e-01,1.66769e-02,5.92807e-01,-6.03121e-01,-1.80466e-01,-1.32008e-01,1.90735e-02,8.77538e-03,-9.28600e-03,7.11174e-03,-1.21401e-02,-2.25776e-02
1.96667e+00,1.88549e-01,1.69568e-02,5.92509e-01,-6.02888e-01,-1.80856e-01,-1.32731e-01,1.84297e-02,8.44323e-03,-8.97754e-03,6.99980e-03,-1.17554e-02,-2.17751e-02
2.00000e+00,1.89104e-01,1.72007e-02,5.92233e-01,-6.02671e-01,-1.81202e-01,-1.33396e-01,1.78258e-02,8.06194e-03,-8.73754e-03,6.83510e-03,-1.12964e-02,-2.11511e-02
2.03333e+00,1.89659e-01,1.74445e-02,5.91958e-01,-6.02454e-01,-1.81549e-01,-1.34060e-01,1.72219e-02,7.68064e-03,-8.49754e-03,6.67041e-03,-1.08374e-02,-2.05270e-02
2.06667e+00,1.90211e-01,1.76872e-02,5.91683e-01,-6.02237e-01,-1.81894e-01,-1.34721e-01,1.66212e-02,7.30404e-03,-8.25684e-03,6.50716e-03,-1.03857e-02,-1.99011e-02
2.10000e+00,1.90713e-01,1.79036e-02,5.91433e-01,-6.02033e-01,-1.82212e-01,-1.35319e-01,1.60930e-02,7.03095e-03,-8.00101e-03,6.37589e-03,-1.00943e-02,-1.92344e-02
2.13333e+00,1.91215e-01,1.81200e-02,5.91183e-01,-6.01829e-01,-1.82529e-01,-1.35916e-01,1.55647e-02,6.75786e-03,-7.74517e-03,6.24462e-03,-9.80297e-03,-1.85676e-02
2.16667e+00,1.91714e-01,1.83355e-02,5.90935e-01,-6.01626e-01,-1.82845e-01,-1.36511e-01,1.50377e-02,6.48662e-03,-7.49001e-03,6.11287e-03,-9.51110e-03,-1.79048e-02
2.20000e+00,1.92136e-01,1.85187e-02,5.90723e-01,-6.01448e-01,-1.83110e-01,-1.37023e-01,1.45601e-02,6.28837e-03,-7.26156e-03,5.96236e-03,-9.19915e-03,-1.73982e-02
2.23333e+00,1.92558e-01,1.87019e-02,5.90511e-01,-6.01269e-01,-1.83375e-01,-1.37536e-01,1.40825e-02,6.09012e-03,-7.03310e-03,5.81185e-03,-8.88721e-03,-1.68916e-02
2.26667e+00,1.92979e-01,1.88850e-02,5.90300e-01,-6.01090e-01,-1.83640e-01,-1.38048e-01,1.36049e-02,5.89187e-03,-6.80465e-03,5.66134e-03,-8.57526e-03,-1.63849e-02
2.30000e+00,1.93401e-01,1.90682e-02,5.90088e-01,-6.00912e-01,-1.83905e-01,-1.38560e-01,1.31273e-02,5.69362e-03,-6.57619e-03,5.51083e-03,-8.26331e-03,-1.58783e-02
2.33333e+00,1.93822e-01,1.92513e-02,5.89877e-01,-6.00733e-01,-1.84170e-01,-1.39073e-01,1.26496e-02,5.49536e-03,-6.34774e-03,5.36033e-03,-7.95136e-03,-1.53716e-02
2.36667e+00,1.94179e-01,1.94035e-02,5.89696e-01,-6.00578e-01,-1.84396e-01,-1.39509e-01,1.22590e-02,5.31000e-03,-6.16319e-03,5.21786e-03,-7.71485e-03,-1.49166e-02
2.40000e+00,1.94535e-01,1.95556e-02,5.89515e-01,-6.00423e-01,-1.84621e-01,-1.39945e-01,1.18686e-02,5.12467e-03,-5.97874e-03,5.07541e-03,-7.47851e-03,-1.44616e-02
2.43333e+00,1.94891e-01,1.97077e-02,5.89335e-01,-6.00268e-01,-1.84846e-01,-1.40381e-01,1.14781e-02,4.93934e-03,-5.79429e-03,4.93295e-03,-7.24217e-03,-1.40066e-02
2.46667e+00,1.95247e-01,1.98599e-02,5.89154e-01,-6.00114e-01,-1.85072e-01,-1.40817e-01,1.10877e-02,4.75401e-03,-5.60984e-03,4.79050e-03,-7.00583e-03,-1.35516e-02
2.50000e+00,1.95604e-01,2.00120e-02,5.88973e-01,-5.99959e-01,-1.85297e-01,-1.41253e-01,1.06972e-02,4.56868e-03,-5.42539e-03,4.64805e-03,-6.76949e-03,-1.30967e-02
2.53333e+00,1.95872e-01,2.01251e-02,5.88834e-01,-5.99838e-01,-1.85468e-01,-1.41587e-01,1.03946e-02,4.43356e-03,-5.28201e-03,4.53172e-03,-6.58162e-03,-1.27426e-02
2.56667e+00,1.96139e-01,2.02371e-02,5.88696e-01,-5.99718e-01,-1.85638e-01,-1.41918e-01,1.00947e-02,4.29996e-03,-5.13986e-03,4.41618e-03,-6.39521e-03,-1.23915e-02
2.60000e+00,1.96405e-01,2.03491e-02,5.88558e-01,-5.99598e-01,-1.85807e-01,-1.42249e-01,9.79474e-03,4.16635e-03,-4.99771e-03,4.30063e-03,-6.20879e-03,-1.20405e-02
2.63333e+00,1.96671e-01,2.04611e-02,5.88420e-01,-5.99477e-01,-1.85977e-01,-1.42579e-01,9.49479e-03,4.03274e-03,-4.85556e-03,4.18509e-03,-6.02237e-03,-1.16894e-02
2.66667e+00,1.96937e-01,2.05731e-02,5.88282e-01,-5.99357e-01,-1.86146e-01,-1.42910e-01,9.19484e-03,3.89914e-03,-4.71341e-03,4.06955e-03,-5.83596e-03,-1.13384e-02
2.70000e+00,1.97203e-01,2.06851e-02,5.88144e-01,-5.99237e-01,-1.86316e-01,-1.43241e-01,8.89490e-03,3.76553e-03,-4.57126e-03,3.95400e-03,-5.64954e-03,-1.09873e-02
2.73333e+00,1.97469e-01,2.07971e-02,5.88006e-01,-5.99117e-01,-1.86485e-01,-1.43572e-01,8.59495e-03,3.63192e-03,-4.42910e-03,3.83846e-03,-5.46313e-03,-1.06363e-02
2.76667e+00,1.97735e-01,2.09091e-02,5.87868e-01,-5.98997e-01,-1.86655e-01,-1.43902e-01,8.29500e-03,3.49832e-03,-4.28695e-03,3.72291e-03,-5.27671e-03,-1.02852e-02
2.80000e+00,1.98002e-01,2.10211e-02,5.87730e-01,-5.98877e-01,-1.86824e-01,-1.44233e-01,7.99506e-03,3.36471e-03,-4.14480e-03,3.60737e-03,-5.09029e-03,-9.93416e-03
2.83333e+00,1.97964e-01,2.10022e-02,5.87748e-01,-5.98879e-01,-1.86798e-01,-1.44200e-01,8.04889e-03,3.40365e-03,-4.13187e-03,3.61251e-03,-5.10100e-03,-9.96926e-03
2.86667e+00,1.98219e-01,2.11096e-02,5.87615e-01,-5.98763e-01,-1.86960e-01,-1.44517e-01,7.76158e-03,3.27621e-03,-3.99433e-03,3.50128e-03,-4.92162e-03,-9.63199e-03
2.90000e+00,1.98467e-01,2.12137e-02,5.87487e-01,-5.98650e-01,-1.87118e-01,-1.44826e-01,7.48288e-03,3.15297e-03,-3.85994e-03,3.39298e-03,-4.74705e-03,-9.30414e-03
2.93333e+00,1.98707e-01,2.13146e-02,5.87362e-01,-5.98540e-01,-1.87271e-01,-1.45126e-01,7.21282e-03,3.03393e-03,-3.72870e-03,3.28763e-03,-4.57728e-03,-8.98570e-03
2.96667e+00,1.98940e-01,2.14124e-02,5.87241e-01,-5.98433e-01,-1.87419e-01,-1.45417e-01,6.95137e-03,2.91911e-03,-3.60062e-03,3.18522e-03,-4.41232e-03,-8.67667e-03
3.00000e+00,1.99166e-01,2.15070e-02,5.87123e-01,-5.98329e-01,-1.87562e-01,-1.45700e-01,6.69855e-03,2.80848e-03,-3.47568e-03,3.08575e-03,-4.25217e-03,-8.37706e-03
3.03333e+00,1.99384e-01,2.15983e-02,5.87010e-01,-5.98228e-01,-1.87701e-01,-1.45973e-01,6.45436e-03,2.70207e-03,-3.35389e-03,2.98923e-03,-4.09681e-03,-8.08686e-03
3.06667e+00,1.99595e-01,2.16865e-02,5.86900e-01,-5.98131e-01,-1.87835e-01,-1.46237e-01,6.21879e-03,2.59986e-03,-3.23525e-03,2.89565e-03,-3.94627e-03,-7.80607e-03
3.10000e+00,1.99799e-01,2.17715e-02,5.86794e-01,-5.98036e-01,-1.87964e-01,-1.46493e-01,5.99184e-03,2.50186e-03,-3.11976e-03,2.80500e-03,-3.80053e-03,-7.53470e-03
3.13333e+00,2.00005e-01,2.18576e-02,5.86687e-01,-5.97941e-01,-1.88095e-01,-1.46749e-01,5.76853e-03,2.40241e-03,-3.01123e-03,2.71188e-03,-3.65994e-03,-7.25783e-03
3.16667e+00,2.00207e-01,2.19412e-02,5.86582e-01,-5.97849e-01,-1.88223e-01,-1.46997e-01,5.55301e-03,2.30624e-03,-2.90648e-03,2.62079e-03,-3.52422e-03,-6.98792e-03
3.20000e+00,2.00402e-01,2.20221e-02,5.86480e-01,-5.97760e-01,-1.88346e-01,-1.47237e-01,5.34550e-03,2.21358e-03,-2.80534e-03,2.53198e-03,-3.39334e-03,-6.72558e-03
3.23333e+00,2.00591e-01,2.21004e-02,5.86381e-01,-5.97673e-01,-1.88466e-01,-1.47470e-01,5.14600e-03,2.12441e-03,-2.70783e-03,2.44543e-03,-3.26732e-03,-6.47079e-03
3.26667e+00,2.00774e-01,2.21760e-02,5.86286e-01,-5.97589e-01,-1.88582e-01,-1.47695e-01,4.95450e-03,2.03876e-03,-2.61395e-03,2.36116e-03,-3.14614e-03,-6.22358e-03
3.30000e+00,2.00950e-01,2.22489e-02,5.86193e-01,-5.97507e-01,-1.88694e-01,-1.47912e-01,4.77100e-03,1.95660e-03,-2.52368e-03,2.27915e-03,-3.02981e-03,-5.98392e-03
3.33333e+00,2.01121e-01,2.23192e-02,5.86104e-01,-5.97429e-01,-1.88802e-01,-1.48121e-01,4.59551e-03,1.87796e-03,-2.43704e-03,2.19940e-03,-2.91834e-03,-5.75183e-03
3.36667e+00,2.01286e-01,2.23868e-02,5.86018e-01,-5.97353e-01,-1.88906e-01,-1.48323e-01,4.42802e-03,1.80282e-03,-2.35402e-03,2.12193e-03,-2.81170e-03,-5.52730e-03
3.40000e+00,2.01444e-01,2.24518e-02,5.85935e-01,-5.97279e-01,-1.89006e-01,-1.48516e-01,4.26853e-03,1.73118e-03,-2.27462e-03,2.04673e-03,-2.70992e-03,-5.31033e-03
3.43333e+00,2.01597e-01,2.25141e-02,5.85855e-01,-5.97208e-01,-1.89103e-01,-1.48702e-01,4.11706e-03,1.66305e-03,-2.19884e-03,1.97379e-03,-2.61299e-03,-5.10093e-03
3.46667e+00,2.01743e-01,2.25738e-02,5.85778e-01,-5.97140e-01,-1.89195e-01,-1.48881e-01,3.97358e-03,1.59842e-03,-2.12669e-03,1.90312e-03,-2.52090e-03,-4.89910e-03
3.50000e+00,2.01884e-01,2.26307e-02,5.85704e-01,-5.97075e-01,-1.89284e-01,-1.49051e-01,3.83811e-03,1.53730e-03,-2.05815e-03,1.83472e-03,-2.43367e-03,-4.70482e-03
3.53333e+00,2.02018e-01,2.26851e-02,5.85633e-01,-5.97012e-01,-1.89368e-01,-1.49214e-01,3.71065e-03,1.47968e-03,-1.99324e-03,1.76859e-03,-2.35128e-03,-4.51811e-03
3.56667e+00,2.02146e-01,2.27367e-02,5.85565e-01,-5.96952e-01,-1.89449e-01,-1.49369e-01,3.59119e-03,1.42557e-03,-1.93196e-03,1.70472e-03,-2.27374e-03,-4.33896e-03
3.60000e+00,2.02268e-01,2.27857e-02,5.85501e-01,-5.96894e-01,-1.89525e-01,-1.49516e-01,3.47973e-03,1.37496e-03,-1.87429e-03,1.64313e-03,-2.20105e-03,-4.16738e-03
3.63333e+00,2.02386e-01,2.28327e-02,5.85439e-01,-5.96838e-01,-1.89599e-01,-1.49658e-01,3.37188e-03,1.32622e-03,-1.81778e-03,1.58410e-03,-2.13128e-03,-4.00345e-03
3.66667e+00,2.02509e-01,2.28826e-02,5.85375e-01,-5.96778e-01,-1.89679e-01,-1.49814e-01,3.23018e-03,1.26534e-03,-1.74147e-03,1.53024e-03,-2.04797e-03,-3.84792e-03
3.70000e+00,2.02628e-01,2.29306e-02,5.85313e-01,-5.96720e-01,-1.89756e-01,-1.49965e-01,3.09106e-03,1.20594e-03,-1.66575e-03,1.47902e-03,-1.96712e-03,-3.70007e-03
3.73333e+00,2.02742e-01,2.29766e-02,5.85254e-01,-5.96663e-01,-1.89831e-01,-1.50111e-01,2.95453e-03,1.14803e-03,-1.59061e-03,1.43045e-03,-1.88874e-03,-3.55988e-03
3.76667e+00,2.02852e-01,2.30208e-02,5.85198e-01,-5.96607e-01,-1.89903e-01,-1.50253e-01,2.82058e-03,1.09159e-03,-1.51606e-03,1.38452e-03,-1.81283e-03,-3.42737e-03
3.80000e+00,2.02958e-01,2.30630e-02,5.85143e-01,-5.96554e-01,-1.89972e-01,-1.50389e-01,2.68921e-03,1.03663e-03,-1.44210e-03,1.34123e-03,-1.73938e-03,-3.30254e-03
3.83333e+00,2.03059e-01,2.31032e-02,5.85092e-01,-5.96502e-01,-1.90039e-01,-1.50521e-01,2.56042e-03,9.83151e-04,-1.36872e-03,1.30058e-03,-1.66840e-03,-3.18537e-03
3.86667e+00,2.03155e-01,2.31416e-02,5.85043e-01,-5.96452e-01,-1.90103e-01,-1.50648e-01,2.43422e-03,9.31151e-04,-1.29593e-03,1.26258e-03,-1.59989e-03,-3.07588e-03
3.90000e+00,2.03247e-01,2.31780e-02,5.84996e-01,-5.96404e-01,-1.90165e-01,-1.50769e-01,2.31060e-03,8.80630e-04,-1.22373e-03,1.22722e-03,-1.53384e-03,-2.97406e-03
3.93333e+00,2.03334e-01,2.32125e-02,5.84951e-01,-5.96357e-01,-1.90224e-01,-1.50886e-01,2.18956e-03,8.31589e-04,-1.15212e-03,1.19450e-03,-1.47026e-03,-2.87991e-03
3.96667e+00,2.03417e-01,2.32450e-02,5.84910e-01,-5.96312e-01,-1.90280e-01,-1.50998e-01,2.07110e-03,7.84026e-04,-1.08109e-03,1.16443e-03,-1.40915e-03,-2.79344e-03
4.00000e+00,2.03496e-01,2.32756e-02,5.84870e-01,-5.96269e-01,-1.90334e-01,-1.51105e-01,1.95523e-03,7.37944e-04,-1.01065e-03,1.13699e-03,-1.35050e-03,-2.71463e-03
4.03333e+00,2.03569e-01,2.33043e-02,5.84833e-01,-5.96227e-01,-1.90385e-01,-1.51208e-01,1.84193e-03,6.93340e-04,-9.40793e-04,1.11221e-03,-1.29432e-03,-2.64350e-03
4.06667e+00,2.03639e-01,2.33311e-02,5.84799e-01,-5.96187e-01,-1.90433e-01,-1.51305e-01,1.73122e-03,6.50216e-04,-8.71527e-04,1.09006e-03,-1.24061e-03,-2.58005e-03
4.10000e+00,2.03704e-01,2.33559e-02,5.84767e-01,-5.96149e-01,-1.90479e-01,-1.51397e-01,1.62310e-03,6.08571e-04,-8.02847e-04,1.07056e-03,-1.18936e-03,-2.52426e-03
4.13333e+00,2.03764e-01,2.33788e-02,5.84737e-01,-5.96113e-01,-1.90522e-01,-1.51485e-01,1.51755e-03,5.68405e-04,-7.34754e-04,1.05370e-03,-1.14058e-03,-2.47615e-03
4.16667e+00,2.03823e-01,2.34013e-02,5.84708e-01,-5.96078e-01,-1.90564e-01,-1.51570e-01,1.41847e-03,5.30270e-04,-6.72014e-04,1.03417e-03,-1.09244e-03,-2.42210e-03
4.20000e+00,2.03890e-01,2.34270e-02,5.84674e-01,-5.96042e-01,-1.90608e-01,-1.51658e-01,1.33514e-03,4.95485e-04,-6.26037e-04,9.99257e-04,-1.04057e-03,-2.32952e-03
